"areacd","value","id","xDomainNumb"
"S12000005",60.18,25,4015
"W06000020",57.61,25,4015
"E06000015",60.15,25,4015
"N09000009",62.77,25,4015
"E08000037",59.05,25,4015
"E06000035",60.64,25,4015
"E09000033",67.92,25,4015
"E06000036",69.23,25,4015
"E06000016",59.24,25,4015
"E06000024",65.41,25,4015
"S12000029",62.98,25,4015
"W06000001",63,25,4015
"S12000048",67.81,25,4015
"N09000004",65.26,25,4015
"E06000021",58.73,25,4015
"E08000024",59.25,25,4015
"S12000014",60.93,25,4015
"E06000011",63.12,25,4015
"E06000005",64.26,25,4015
"K02000001",63.57,25,4015
"E10000029",65.06,25,4015
"S12000049",58.89,25,4015
"E08000016",61.04,25,4015
"W06000019",54.53,25,4015
"E10000023",68.11,25,4015
"E06000006",57.7,25,4015
"E06000037",68.83,25,4015
"S12000008",58.3,25,4015
"E06000007",63.97,25,4015
"E09000009",62.3,25,4015
"E09000016",64.51,25,4015
"E08000010",62.57,25,4015
"E06000018",53.49,25,4015
"E08000001",59.45,25,4015
"W06000002",66.48,25,4015
"E09000030",57.18,25,4015
"N09000008",65.24,25,4015
"S92000003",62.64,25,4015
"E12000003",61.53,25,4015
"E09000004",63.86,25,4015
"S12000027",67.11,25,4015
"E10000020",62.68,25,4015
"E06000045",61.03,25,4015
"E06000002",57.59,25,4015
"W06000014",64.17,25,4015
"E06000008",58.62,25,4015
"W06000005",64.4,25,4015
"E06000055",64.98,25,4015
"E09000015",64.87,25,4015
"E08000014",61.52,25,4015
"E06000009",57.79,25,4015
"E06000019",67.49,25,4015
"E08000035",63.95,25,4015
"S12000036",65.15,25,4015
"E06000023",60.74,25,4015
"E06000014",64.66,25,4015
"E09000017",62.62,25,4015
"W06000022",62.02,25,4015
"E06000040",70.44,25,4015
"E08000002",63.78,25,4015
"E09000020",66.09,25,4015
"E09000003",67.66,25,4015
"W06000012",58.88,25,4015
"E08000019",60.1,25,4015
"E06000004",60.86,25,4015
"E06000046",63.1,25,4015
"E09000022",66.31,25,4015
"N92000002",62.77,25,4015
"N09000001",57.5,25,4015
"E08000003",56.23,25,4015
"E09000023",64.27,25,4015
"E10000031",66.16,25,4015
"E10000016",64.04,25,4015
"E10000006",65.4,25,4015
"E09000008",61.1,25,4015
"E06000054",69.41,25,4015
"W06000006",63.36,25,4015
"E06000056",67.62,25,4015
"E08000025",58.85,25,4015
"E06000047",58.73,25,4015
"W06000024",56.52,25,4015
"S12000020",64.16,25,4015
"W06000013",61.34,25,4015
"E08000011",58.64,25,4015
"N09000006",65.52,25,4015
"E06000031",60.16,25,4015
"E06000001",57.02,25,4015
"E08000012",59.62,25,4015
"E06000062",62.9,25,4015
"N09000011",63.03,25,4015
"E08000017",61.09,25,4015
"E10000025",69.99,25,4015
"E08000034",58.73,25,4015
"E06000051",65.35,25,4015
"E06000013",61.18,25,4015
"E06000041",71.59,25,4015
"S12000040",62.15,25,4015
"S12000026",65.35,25,4015
"E06000043",65.27,25,4015
"E09000029",66.39,25,4015
"E09000032",66.91,25,4015
"E09000012",64.02,25,4015
"E10000014",67.65,25,4015
"W06000018",56.1,25,4015
"E06000050",65.05,25,4015
"E09000031",66.54,25,4015
"E06000033",62.78,25,4015
"W06000015",61.11,25,4015
"E12000009",65.12,25,4015
"S12000028",63.54,25,4015
"W06000021",64.27,25,4015
"E08000013",58.42,25,4015
"N09000005",61.87,25,4015
"S12000010",63.91,25,4015
"E10000017",64.54,25,4015
"E08000006",58.21,25,4015
"E08000031",58.7,25,4015
"E08000007",64.74,25,4015
"E08000027",60.86,25,4015
"S12000006",63.76,25,4015
"E10000011",63.28,25,4015
"S12000050",60.41,25,4015
"E09000013",63.92,25,4015
"E09000014",64.49,25,4015
"W06000010",59.72,25,4015
"E08000004",58.62,25,4015
"E06000010",56.94,25,4015
"E06000027",62.39,25,4015
"S12000042",59.81,25,4015
"E09000025",61.34,25,4015
"E09000019",61.83,25,4015
"E09000007",65.8,25,4015
"E06000052",64.55,25,4015
"S12000023",75.01,25,4015
"E06000060",70.26,25,4015
"W06000008",65.81,25,4015
"E10000018",65.67,25,4015
"E09000021",67.07,25,4015
"E12000006",64.57,25,4015
"E09000018",60.32,25,4015
"N09000007",61.94,25,4015
"E10000028",64.29,25,4015
"E09000027",66.27,25,4015
"E12000008",66.16,25,4015
"S12000013",67.22,25,4015
"E10000019",62.43,25,4015
"E10000030",68.69,25,4015
"S12000019",63.78,25,4015
"E09000028",70.84,25,4015
"S12000030",64.41,25,4015
"W06000023",68.87,25,4015
"E06000049",70.1,25,4015
"E06000020",62.41,25,4015
"S12000039",59.66,25,4015
"W06000003",66.16,25,4015
"E06000025",66.38,25,4015
"E06000026",59.41,25,4015
"E10000008",66.3,25,4015
"E10000027",65.61,25,4015
"E06000061",62.34,25,4015
"E10000024",61.6,25,4015
"S12000038",60.79,25,4015
"E06000058",64.8,25,4015
"E06000017",68.42,25,4015
"E09000006",66.75,25,4016
"N09000002",63.43,25,4016
"E08000008",58.3,25,4016
"E06000030",61.75,25,4016
"S12000019",63.46,25,4016
"E09000005",68.93,25,4016
"E09000024",62.07,25,4016
"E12000001",59.66,25,4016
"S12000011",66.14,25,4016
"E08000035",64.07,25,4016
"N09000009",60.05,25,4016
"W06000016",60.88,25,4016
"E06000011",65.4,25,4016
"E08000036",57.47,25,4016
"E06000042",65.46,25,4016
"E10000012",65.4,25,4016
"S12000014",60.2,25,4016
"E09000022",62.81,25,4016
"S12000035",62.95,25,4016
"E06000062",64.43,25,4016
"E09000010",63.75,25,4016
"W06000020",57.25,25,4016
"E06000009",57.15,25,4016
"E10000020",62.64,25,4016
"S12000017",65.77,25,4016
"S12000047",60.16,25,4016
"E12000005",62.31,25,4016
"E09000019",61.7,25,4016
"E09000016",65.91,25,4016
"E06000038",64.4,25,4016
"E06000022",64.33,25,4016
"W92000004",62.02,25,4016
"W06000002",66.07,25,4016
"E09000009",63.25,25,4016
"E06000005",63.25,25,4016
"E10000003",66.7,25,4016
"E06000034",61.15,25,4016
"E06000047",58.38,25,4016
"E08000009",66.03,25,4016
"E06000015",60.63,25,4016
"E06000044",61.99,25,4016
"E09000033",65.59,25,4016
"W06000010",61.01,25,4016
"E08000017",59.13,25,4016
"E08000033",63.43,25,4016
"E06000003",60.29,25,4016
"E08000015",63.7,25,4016
"E06000043",65.93,25,4016
"E10000015",65.37,25,4016
"E06000023",61.06,25,4016
"E06000016",57.68,25,4016
"W06000022",60.48,25,4016
"E10000013",67.21,25,4016
"E09000011",62.35,25,4016
"E09000020",66.63,25,4016
"W06000018",55.66,25,4016
"E06000059",67,25,4016
"S12000042",59.82,25,4016
"W06000019",57.49,25,4016
"S12000028",63.69,25,4016
"E06000006",57.48,25,4016
"E06000008",58.6,25,4016
"E06000036",67.68,25,4016
"S12000045",68.36,25,4016
"E06000045",59.78,25,4016
"S12000008",58.75,25,4016
"E08000030",55.73,25,4016
